InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ItemTotal
552563,22120,WELCOME  WOODEN BLOCK* LET!T*ERS^,12,2011.10.05 11:54:00,8.5,17597.0,United Kingdom,102.0
541696,22988,SOLDI*E#R^S EGG CUP,2,01-20-2011 06:08 PM,2.46,,United Kingdom,4.92
540794,21326,AG!E^D GLASS SILVE%R! T-LIGHT %HO^L%DER,24,2011.11.01 11:54:00,0.65,16034.0,United Kingdom,15.6
574839,23457,LARGE PARL%O$U!R #PICTU*RE FRAME,2,2011.07.11 11:40:00,4.95,15493.0,United Kingdom,9.9
541357,84799,SPRIG* L&AV$ENDER !ARTIF%ICIA#L FLOWER,6,2011.01.17 14:40:00,1.25,14238.0,United Kingdom,7.5
581452,22191,IVORY DI*NER* WALL CLO@CK,2,12/08/2011 18:03:00,8.5,17675.0,United Kingdom,17.0
570499,22554,PL&ASTE!RS %IN TI&N W!OOD*LAND *ANIM$A^LS!,12,2011.11.10 09:19:00,1.65,12772.0,Portugal,19.799999999999997
554940,22412,METAL SIGN NEIGHBO%URHO%OD WITCH,12,05-27-2011 01:49 PM,2.1,12494.0,France,25.200000000000003
548714,21982,P%ACK OF 1^2* SUKI TIS$SUES&,1,03-04-2011 03:07 PM,0.29,17337.0,United Kingdom,0.29
541497,20866,BLUE# #ROSE FABR*IC@ MIR*R@OR,17,01-18-2011 03:19 PM,0.83,,United Kingdom,14.11
558637,21508,V#I$NTAGE# ^K%ID D&OLLY! CARD,12,06-30-2011 08:08 PM,0.42,17891.0,United Kingdom,5.04
577741,22867,HAND* WARMER BI%RD ^DE^SI&G*N,12,2011.11.21 13:40:00,2.1,12921.0,United Kingdom,25.200000000000003
569545,21314,SMALL *GL$ASS HEART% T$RINKET@ POT,5,04-10-2011 04:37 PM,4.13,,United Kingdom,20.65
544356,22549,PICTURE DOMIN%OES,12,02-18-2011 11:18 AM,1.45,13904.0,United Kingdom,17.4
558111,23091,ZINC HERB G%ARDEN CON$TAI#NER,1,2011.06.26 16:06:00,6.25,17114.0,United Kingdom,6.25
558637,84249A,"GREETIN#G! $C^A!RD,#SQUARE, D#O*U$G&HN@U^TS",12,2011.06.30 20:08:00,0.42,17891.0,United Kingdom,5.04
542255,DOT,DO*TCOM,1,26/01/2011 16:43:00,246.37,,United Kingdom,246.37
538210,21743,S!TAR P*ORTABLE TABLE L%IGHT!,6,2010.10.12 11:44:00,2.95,14256.0,United Kingdom,17.700000000000003
544586,21485,RETR#OS!PO$T HEART HO$T& W^ATER $B^O*TTLE#,2,2011.02.21 15:04:00,4.95,17338.0,United Kingdom,9.9
573496,22753,S@M*ALL$ &YE@LLO&W BABUS^H$KA NOT#E%B^OOK,1,31/10/2011 11:59:00,0.85,17841.0,United Kingdom,0.85
542607,21361,LOV%E ^L^AR%GE% WO*OD L!ETTERS,1,30/01/2011 13:48:00,12.75,13148.0,United Kingdom,12.75
566482,21116,OWL DO*ORSTOP,3,2011.09.13 09:43:00,4.95,16609.0,United Kingdom,14.85
564272,16014,S#MA$L^L# $CHI&NE!SE! S*TYLE @SCISSOR,2000,24/08/2011 10:52:00,0.32,16308.0,United Kingdom,640.0
569520,22795,SWE@E%THEA%RT$ RE!CI%PE BOOK STAN*D#,2,04-10-2011 02:32 PM,6.75,17667.0,United Kingdom,13.5
C571329,23413,VINT*AGE #COFFEE G*RIN#D^ER %BOX,-12,2011.10.17 11:32:00,4.15,17706.0,United Kingdom,-49.8
546429,22356,CHA*RLOT^TE B%A$G PINK POLKADOT,3,13/03/2011 15:25:00,0.85,17611.0,United Kingdom,2.55
539647,21109,"LARGE CAK$E TOWE&L,@ C%HO#C&OLATE SPOTS",1,20/12/2010 16:08:00,6.75,15460.0,United Kingdom,6.75
548742,21902,"K*E%Y FOB , FR@ONT  DOOR%",3,04/04/2011 12:00:00,0.65,14688.0,United Kingdom,1.95
559338,22375,A%IRLI@N&E BAG VINT*AGE JET S$ET^ BROWN,1,07/07/2011 16:30:00,4.13,,United Kingdom,4.13
576948,21136,PAI$N*TED ME@T&AL PEARS$ ASSOR&TED!,8,2011.11.17 11:45:00,1.69,14515.0,United Kingdom,13.52
578358,22112,CHOCOLA#TE HOT W@ATE!R# B$O!T%TL*E&,24,24/11/2011 10:35:00,4.25,15482.0,United Kingdom,102.0
565901,85099C,JUMBO# & BAG !BAROQUE B!LACK W*HITE,100,09/07/2011 15:34:00,1.79,13798.0,United Kingdom,179.0
542597,22366,DO^OR^MAT AIRMAIL,1,30/01/2011 10:33:00,7.95,16326.0,United Kingdom,7.95
557527,85180A,R$E^D HEARTS LI^GHT CHAIN$,24,06-21-2011 09:44 AM,3.81,13941.0,United Kingdom,91.44
541827,84968C,SET OF 16 V&INTAG*E #P@IS#TACHI!O %CUTLERY,9,01-21-2011 05:05 PM,8.29,,United Kingdom,74.60999999999999
C543347,21672,WH%ITE SP*OT RED CERAMIC@ ^DRAWER *KNOB,-2,2011.07.02 12:44:00,1.25,12472.0,Germany,-2.5
563442,21471,STR%AWBER&RY RAF$FIA! %FOOD COVER,6,2011.08.16 13:25:00,3.75,17637.0,United Kingdom,22.5
561794,23206,LU$NCH BAG APP!LE& DES*IG#N,10,07-29-2011 01:11 PM,1.65,12921.0,United Kingdom,16.5
538799,22645,CERAM$IC@ HEART$ FAIRY CAKE MONEY* BANK$,1,12-14-2010 11:48 AM,1.45,15039.0,United Kingdom,1.45
544803,22078,RIBBON REEL LACE DESIGN,1,23/02/2011 14:29:00,2.1,14606.0,United Kingdom,2.1
577320,22587,FE!L$TCRA#F$T@ HAIRBAN!D% #RED A@ND BL&UE,12,18/11/2011 13:44:00,0.85,13880.0,United Kingdom,10.2
565316,22951,60 CAKE %C^ASES ^DOLL^Y GIRL% DE^SI%GN,24,02-09-2011 12:52 PM,0.55,15628.0,United Kingdom,13.2
573350,21619,4 VANILL@A #BOTANICA@L CAND%LES,12,2011.10.30 12:32:00,1.25,17725.0,United Kingdom,15.0
552456,84755,COLO^UR GL%ASS *T-LIG@HT HO@LDER HA$NGING,16,09-05-2011 02:40 PM,0.65,13999.0,United Kingdom,10.4
543587,21498,RE^D RETROS^POT WRAP,25,2011.10.02 11:39:00,0.42,12561.0,Germany,10.5
552977,22128,PARTY ^CON@ES C#AND#Y A#S#SORTED,12,12-05-2011 02:13 PM,1.25,18221.0,United Kingdom,15.0
568910,23223,CHRISTMAS T&RE#E $HANG^ING !SI%LVER&,12,29/09/2011 13:39:00,0.83,16574.0,United Kingdom,9.96
566079,20679,ED@WARDIA^N PAR$A$SOL RED,6,2011.09.09 09:52:00,5.95,17593.0,United Kingdom,35.7
549296,23051,R%EC%YCLED A#CAPULCO MAT B#L$UE,2,04/08/2011 07:37:00,8.25,14619.0,United Kingdom,16.5
576599,23188,VINTAGE  2 @ME#TE*R $FOLDING RU^LER$,3,11-15-2011 03:06 PM,1.65,14544.0,United Kingdom,4.949999999999999
570724,23512,EMB#ROID$ERED@ R%IB*BON ^R$E&EL R&OSIE,6,2011.12.10 11:22:00,2.08,12602.0,France,12.48
538877,84029G,KN^I$TTED @UNION& FLAG HOT WATER BOTTLE,58,2010.12.14 15:29:00,8.47,,United Kingdom,491.2600000000001
552253,22384,LU%NCH BAG PINK POLKA^DOT,10,2011.08.05 10:20:00,1.65,14201.0,United Kingdom,16.5
576618,21106,CR$EAM SLICE@ FL*A&N^NEL C*H#O$COLATE& SPOT,1,15/11/2011 17:00:00,5.79,,United Kingdom,5.79
559338,20979,3*6 PENCI@LS TUBE RED% RET%RO^SPOT,12,07-07-2011 04:30 PM,2.46,,United Kingdom,29.52
539642,21672,WHITE SP#OT #RED% CERAMIC DRAWER@ KNOB,2,20/12/2010 15:35:00,1.25,15867.0,United Kingdom,2.5
542386,22957,SET 3 PAPER VI%N@TAGE C$HIC%K PA@PER^ EG%G%,6,2011.01.27 14:35:00,2.95,17540.0,United Kingdom,17.700000000000003
553543,22674,F#RENCH$ T*OILET S^IGN BL$UE METAL@,1,17/05/2011 15:35:00,2.46,,United Kingdom,2.46
536544,22553,PLA$STERS& I!N TI^N$ S*KU*LLS,1,2010.01.12 14:32:00,3.36,,United Kingdom,3.36
569129,21934,S#KULL SHO#ULDER BAG,2,30/09/2011 13:40:00,1.65,15034.0,United Kingdom,3.3
569406,22037,ROB*OT BIRTH^DAY& CARD,36,04-10-2011 09:09 AM,0.42,16253.0,United Kingdom,15.12
546850,22023,EMPIR*E BIRTHDAY CA@RD,12,17/03/2011 13:20:00,0.42,13268.0,United Kingdom,5.04
543095,21430,S@ET/3 RED GIN^G&HAM ROSE$ ST*ORA%GE BOX,2,02/03/2011 11:30:00,3.75,16814.0,United Kingdom,7.5
543770,22281,EASTE^R TREE YE$LL$OW BIRDS,2,02/11/2011 15:39:00,5.95,13875.0,United Kingdom,11.9
580115,16235,REC&YCLED $PE^NCIL W@ITH R%A#BBI!T ER$ASER,1,12/01/2011 16:22:00,0.42,,United Kingdom,0.42
538255,84987,SET OF 36 !T$EATIME %PA*PER D&OI#LIE&S&,12,10-12-2010 12:33 PM,1.45,14911.0,EIRE,17.4
574074,21014,SWISS CHALET TR%EE DE$CORA*T&IO!N,2,2011.02.11 15:33:00,0.83,,United Kingdom,1.66
574726,22578,WOOD%EN S@TAR CHR@I@STMA#S SC!ANDINA^V@IAN,4,2011.06.11 14:56:00,0.29,14664.0,United Kingdom,1.16
572703,23188,V&INTAGE&  2 METER &FO%LDING RULER,1,2011.10.25 14:35:00,1.65,16110.0,United Kingdom,1.65
564754,21811,CH#RISTMAS H@ANG*ING !HEART ^WIT@H *BELL,1,08-30-2011 10:29 AM,2.46,,United Kingdom,2.46
547703,22991,G#IRA!FF@E W^O*ODE#N RU^LER,12,03-24-2011 05:10 PM,1.95,12540.0,Spain,23.4
567311,84050,PINK% HEART %SHAPE EGG FRYING PAN,24,19/09/2011 13:45:00,1.65,13777.0,United Kingdom,39.599999999999994
541258,22795,SW!EETHEAR!T RE%CIPE! B#OOK! STAND,3,01-16-2011 03:30 PM,6.75,13634.0,United Kingdom,20.25
548006,20728,LUNCH %BAG CARS BLUE,10,2011.03.29 10:50:00,1.65,18226.0,United Kingdom,16.5
542999,84992,72 SW%EETH@EA$RT# FAIRY C!A^KE &CASE@S,1,02-02-2011 12:16 PM,2.08,,United Kingdom,2.08
547042,21232,STRA@WBERRY CERAMIC TRINKE*T BO%X,2,2011.03.20 11:00:00,2.46,,United Kingdom,4.92
544930,22185,SLATE TILE! NATURAL HAN!GING,4,02-24-2011 06:26 PM,1.65,17472.0,United Kingdom,6.6
556578,84828,JUNGLE POP*SICLES I@CE LOL&LY ^HO&LDE%RS,24,06-13-2011 02:13 PM,1.25,12472.0,Germany,30.0
536544,21080,SET/2#0 RED# RE*TROSPO@T PAPER NA$P%KINS,1,2010.01.12 14:32:00,1.66,,United Kingdom,1.66
551270,22037,ROBOT% BIRTH%D*AY$ CA&RD,12,2011.04.27 12:35:00,0.42,15891.0,United Kingdom,5.04
571061,23158,SET OF^ 5 LUCKY C^A*T MAGNETS,1,10-13-2011 02:33 PM,4.13,,United Kingdom,4.13
545667,21507,"ELEPHANT!, BIR!THDA^Y& @CARD,",1,04-03-2011 04:07 PM,0.83,,United Kingdom,0.83
546963,84692,B&OX% @OF 24 COCKTAI&L P%A*R!ASOL&S,50,18/03/2011 11:39:00,0.42,16779.0,United Kingdom,21.0
575176,22991,G#IRA^FFE WO%ODEN %RULE!R,1,2011.08.11 18:29:00,4.13,,United Kingdom,4.13
573027,23203,JU@MBO B@AG* DO!ILEY PA$TT#ERNS,40,27/10/2011 13:26:00,2.08,18225.0,United Kingdom,83.2
568135,22701,PINK& DOG BOW^L,1,09-23-2011 05:04 PM,2.46,,United Kingdom,2.46
537391,21558,S$KULL LUNCH B!OX WITH CUTLE$RY,6,2010.06.12 13:53:00,2.55,16550.0,United Kingdom,15.3
541851,22694,WICKER ST&AR,1,01-23-2011 02:20 PM,2.1,17841.0,United Kingdom,2.1
556459,85123A,W#HITE HANGING HE#AR%T T-LIGH%T %HO#LDER,1,2011.10.06 17:25:00,5.79,,United Kingdom,5.79
559338,84876B,G#R%EEN@ H%EA*R%T% COMPACT #MIRROR,1,07-07-2011 04:30 PM,2.46,,United Kingdom,2.46
541422,22301,CO!FFEE@ M%UG! CAT + BIRD DE#SIGN&,2,17/01/2011 17:48:00,4.96,,United Kingdom,9.92
559951,23066,SMALL% DECO@ ^JEWE*LLERY STA#ND,4,14/07/2011 10:52:00,8.25,14847.0,United Kingdom,33.0
546005,20969,R$ED FLORAL& FELT!CRAF$T SHO%ULD^E#R B#AG,4,03/08/2011 15:17:00,3.75,14426.0,United Kingdom,15.0
558900,85123A,WHITE HANGING H!EART T$-LIGHT HOL#D&ER,2,2011.04.07 16:06:00,2.95,15349.0,United Kingdom,5.9
576054,22727,A&LARM$ CLOCK BAKELIKE R#ED*,1,2011.11.13 14:55:00,3.75,15787.0,United Kingdom,3.75
570872,22081,RIB#BON &REEL FL%ORA$ $+ &FAUNA,1,2011.12.10 16:40:00,3.29,,United Kingdom,3.29
541696,20996,JAZZ HE!AR!TS ADDRESS BOOK%,1,20/01/2011 18:08:00,0.83,,United Kingdom,0.83
579677,23454,S^ET O#F 3 MINI @HANG@ING PORTRAITS,12,2011.11.30 13:14:00,4.15,13255.0,United Kingdom,49.8
567901,51014C,"F!EATHER PEN,COAL BLA^CK",3,09-22-2011 04:28 PM,0.83,,United Kingdom,2.49
540187,22423,R^EG&ENCY CAKESTAND 3$ TIER,1,2011.05.01 13:53:00,12.75,15358.0,United Kingdom,12.75
539647,72802A,RO@S^E ^SC%ENT $CANDLE IN JEWELL@E!D% &BOX,1,20/12/2010 16:08:00,4.25,15460.0,United Kingdom,4.25
574832,23189,SET OF 1&2 FOR!K% CANDLES,48,11/07/2011 11:29:00,2.49,17183.0,United Kingdom,119.52
551862,84946,ANTIQUE SI!LVER ^T$EA GLASS ETCHED,6,04-05-2011 04:07 PM,1.25,17384.0,United Kingdom,7.5
574326,84596B,SMALL% DOLLY MI!X DESIGN ORANGE BOWL$,16,2011.04.11 08:29:00,0.42,14913.0,United Kingdom,6.72
537764,22147,FELTCR#AF^T BUTTERFLY! H$EARTS,1,2010.08.12 12:06:00,1.45,16893.0,United Kingdom,1.45
543193,22727,ALAR&M$ CLOCK BAKELIK^E RE&D,4,04-02-2011 12:18 PM,3.75,13725.0,United Kingdom,15.0
546791,21238,R@ED@ R*ETROS%POT^ CU*P,16,03-17-2011 10:38 AM,0.85,17716.0,United Kingdom,13.6
555276,21454,PAINT#ED PINK^ RAB@BIT,1,06/01/2011 17:28:00,0.83,,United Kingdom,0.83
544661,22467,GUMBAL*L# COA#T RAC@K,6,2011.02.22 13:59:00,2.55,15303.0,United Kingdom,15.3
577768,23521,CAT AND BI^R^D WALL A^RT^,2,11-21-2011 03:18 PM,5.79,,United Kingdom,11.58
553315,20914,SET/5# RED$ RE*TROSPOT LID GLASS $B!OW^LS!,32,2011.05.16 12:03:00,2.55,16705.0,United Kingdom,81.6
579777,22190,LOCAL C^AFE !MUG,2,11-30-2011 03:13 PM,2.46,,United Kingdom,4.92
554098,23161,REGENCY CAKE FORK,6,22/05/2011 13:01:00,1.25,14769.0,United Kingdom,7.5
558812,23253,16 PIEC*E C&UT@LE!R*Y SET #P%A!NT&R*Y DESIGN,4,04-07-2011 11:35 AM,15.95,16265.0,United Kingdom,63.8
564190,21430,SET/3 RE%D GINGHAM ROSE STORAGE B&OX,4,08-23-2011 04:01 PM,3.75,16143.0,United Kingdom,15.0
544684,22023,E*MPIRE# BIRTH@DAY CARD,3,02-22-2011 04:32 PM,0.83,,United Kingdom,2.49
560286,21165,BEWA!RE %OF$ THE CAT M*E#T$AL &SIGN^,48,07-18-2011 09:38 AM,1.45,14062.0,United Kingdom,69.6
574670,20675,BLUE P&OL#KA&DOT BOWL,1,06-11-2011 12:20 PM,1.25,12838.0,United Kingdom,1.25
577358,22733,3D TRADITIONAL *CHRIST!MAS ST&I!CK*ERS,1,2011.11.18 15:59:00,2.46,,United Kingdom,2.46
561511,22269,E^G#G C%UP N*ATURAL ^CHICKEN,16,27/07/2011 15:02:00,0.39,15624.0,United Kingdom,6.24
540647,22795,SWEETHEART R$ECI*PE BOOK #STAND,2,01/10/2011 14:57:00,6.75,17406.0,United Kingdom,13.5
544569,22748,PO^PPY'S# PL$A&YHOUSE% KITCHE*N&,6,02-21-2011 12:58 PM,2.1,16980.0,United Kingdom,12.6
577549,21866,UNI&ON JACK FLAG LUGGA!G@E^ TA^G,1,11-20-2011 03:00 PM,1.25,17841.0,United Kingdom,1.25
571099,16161U,WRAP! @S%U!KI AND @FRI^ENDS%,50,2011.10.13 15:43:00,0.42,13911.0,United Kingdom,21.0
563718,21931,J%UMB!O ST#O*R!AGE BAG SUKI,20,08-18-2011 04:18 PM,2.08,15144.0,United Kingdom,41.6
573300,22556,PLASTE#RS IN TIN CIRCUS PARA!DE,1,10-28-2011 04:10 PM,1.65,16049.0,United Kingdom,1.65
567183,22371,AIRL&IN^E! BAG* VI@NTAGE! TOKYO 7%8,1,2011.09.18 15:32:00,4.25,14769.0,United Kingdom,4.25
559699,22972,CHI*LD^RE*N'S S^PACEBOY MUG,12,12-07-2011 08:52 AM,1.65,12682.0,France,19.799999999999997
569898,21935,SUKI  &S%H@OULD&ER B#AG,11,2011.06.10 16:08:00,1.63,,United Kingdom,17.93
581219,23357,HOT &WATER BO$TTLE SE$X BOMB,2,12/08/2011 09:28:00,10.79,,United Kingdom,21.58
541849,22467,GU*MB*ALL COAT ^R#ACK$,1,01-23-2011 01:34 PM,2.55,13230.0,United Kingdom,2.55
559538,82552,W&ASHRO^OM METAL SIGN,2,07/10/2011 12:25:00,1.45,16880.0,United Kingdom,2.9
578067,22417,P%ACK! OF$ 6#0 SP$A*C$EBO*Y CAKE C%ASES,2,11-22-2011 03:43 PM,1.25,,United Kingdom,2.5
576329,82567,"AIR%LINE LOUNGE,METAL SIGN",2,11-14-2011 03:22 PM,1.63,,United Kingdom,3.26
558328,22983,C@ARD B*ILLBOAR@D FON!T&,12,06-28-2011 12:09 PM,0.42,15146.0,United Kingdom,5.04
541488,22467,GUM&B!ALL COAT @RACK,18,18/01/2011 13:34:00,2.1,15061.0,United Kingdom,37.8
580115,23354,6 GIFT T&AG&S 50&'#S C#HRIST^M#AS,1,01-12-2011 04:22 PM,1.63,,United Kingdom,1.63
550184,22438,BA$LLO!ON^ ART MAKE* Y&OUR OWN FLO!WERS*,2,2011.04.14 18:02:00,1.95,17601.0,United Kingdom,3.9
538524,22811,S%ET !OF !6 T-!LIGHTS CACTI,1,13/12/2010 09:35:00,5.91,,United Kingdom,5.91
550638,22120,W#ELCOM$E*  ^WO$ODEN BLOCK LE*TTERS,1,2011.04.19 15:44:00,19.96,,United Kingdom,19.96
540238,21112,"SWISS ROLL^ TOW*EL, $P#I@NK  S$PO^TS",2,2011.05.01 14:44:00,2.51,,United Kingdom,5.02
559514,21094,SE@T/$6 RE&D# SPOTTY& PAPER P!L@AT%ES,1,08-07-2011 03:57 PM,2.46,,United Kingdom,2.46
547042,22727,ALA^R@M C^LOCK &BAKELIKE R#ED,1,03-20-2011 11:00 AM,7.46,,United Kingdom,7.46
566787,21424,WOOD&LAN#D STO%RAG^E# BOX LARGE*,2,15/09/2011 10:31:00,6.63,,United Kingdom,13.26
544355,20681,PINK PO$L@KAD%O%T% CHILDR$ENS UM!BRELLA^,6,18/02/2011 10:53:00,3.25,12714.0,France,19.5
575930,23191,BUN!DLE OF 3 RE#TRO NOT#E$ BOOKS@,1,2011.11.11 17:58:00,3.29,,United Kingdom,3.29
559938,22697,GREEN R&EGENCY &TEAC@UP AND SAU$CE&R,3,07-14-2011 10:15 AM,2.95,17315.0,United Kingdom,8.850000000000001
566612,23312,VI@NTAGE CHR^ISTMAS* GI$F&T SA!CK,6,2011.09.13 17:16:00,4.15,16229.0,United Kingdom,24.9
575198,22086,PA$PER CHAIN !KIT *50'S C$HRISTMAS,12,09-11-2011 09:47 AM,2.95,12921.0,United Kingdom,35.400000000000006
565672,21116,OWL DOORSTO&P,3,2011.06.09 09:34:00,4.95,17700.0,United Kingdom,14.85
557278,22441,GROW YOUR! OW@N BASI^L! IN ^ENAMEL& MUG,12,06-19-2011 12:08 PM,2.1,13089.0,United Kingdom,25.200000000000003
566949,23089,GLASS ^BO&N* BON JAR,1,15/09/2011 16:32:00,3.29,,United Kingdom,3.29
577503,84997D,PI@N@K 3 P#IEC&E !POLKADO#T CUT#LER$Y SET@,2,20/11/2011 12:34:00,4.15,18110.0,United Kingdom,8.3
575960,23126,DOL%L*CRAFT %G!IRL ^AMELIE KIT,1,11-13-2011 12:28 PM,4.95,15429.0,United Kingdom,4.95
578289,21579,LOLITA$  D@ESIG#N^ @ CO*TTON% TOTE BA#G,1,2011.11.23 14:07:00,2.25,17841.0,United Kingdom,2.25
566190,84536A,E$NGLISH RO%SE *N^OTEBO$OK# !A7 SI@ZE*,11,09/09/2011 13:20:00,0.42,12748.0,United Kingdom,4.62
575875,21813,GARLAND %WITH $STARS AND BE$LLS,3,11-11-2011 01:06 PM,3.29,,United Kingdom,9.87
561513,23289,DOLLY@ G#IRL CH%ILDR^ENS ^BOWL,1,07-27-2011 03:12 PM,2.46,,United Kingdom,2.46
551056,22386,JUM!BO B&AG @PINK POLKADOT*,1,2011.04.26 11:51:00,2.08,16442.0,United Kingdom,2.08
552039,22804,CA*N$DLEHOLDER PI#NK HAN&GING HEART,32,06-05-2011 08:10 AM,2.55,13081.0,United Kingdom,81.6
541422,85087,CANDY SP*OT C^USHI$ON COVER,2,17/01/2011 17:48:00,3.29,,United Kingdom,6.58
560650,79321,CHILLI LIGHTS,6,20/07/2011 11:38:00,5.75,15529.0,United Kingdom,34.5
553485,84600,NEW^ BAROQUE JEWE@LLERY BO$X,1,2011.05.17 12:25:00,7.95,13208.0,United Kingdom,7.95
572735,22357,KI!NGS* @CHOICE B%I%SCUIT TIN,4,2011.10.25 15:36:00,4.25,15630.0,United Kingdom,17.0
557627,21080,SET#/20* R$ED RE@T@ROS^P@OT $P!APER NAPKINS,12,21/06/2011 14:30:00,0.85,12583.0,France,10.2
579167,23242,TREA!SURE$ *TI^N BUFFALO BI%L$L@,6,2011.11.28 14:06:00,2.08,16800.0,United Kingdom,12.48
555644,23104,IVORY PANTRY HANG%ING LA!MP,1,06/06/2011 13:24:00,12.5,16520.0,United Kingdom,12.5
569695,23344,JUMBO BAG 50'*S CHRISTMAS,20,05-10-2011 03:35 PM,2.08,16843.0,United Kingdom,41.6
563248,22613,PA@CK OF 20 SPACE@BOY% $N&APKI^NS,2,2011.08.15 11:30:00,0.85,14702.0,United Kingdom,1.7
540999,37327,AS^STD MULTI%COLOUR! CIRC^LES MUG,48,13/01/2011 10:08:00,0.42,13694.0,United Kingdom,20.16
574856,22179,SET 10 &LIGHTS NIGHT OWL,1,2011.07.11 12:06:00,13.29,,United Kingdom,13.29
562277,82494L,WO^O^DEN *F#RAME ANTIQUE WHITE,3,04-08-2011 10:24 AM,2.95,17315.0,United Kingdom,8.850000000000001
539736,22197,SM*ALL %P^O*PCO^RN HOLD%ER@,8,21/12/2010 15:18:00,1.66,,United Kingdom,13.28
540848,21985,PACK OF 1!2@ HEARTS @D%ESI*GN& TISSUE&S,1,01/12/2011 09:26:00,0.85,,United Kingdom,0.85
567618,22367,CHIL#DREN@S APRON S@PA$CEBOY DESIG%N,8,21/09/2011 12:26:00,1.95,12721.0,France,15.6
577485,22142,CHRISTMA%S CRAFT$ #WHI@TE FAIRY&,3,11-20-2011 11:56 AM,1.45,16360.0,United Kingdom,4.35
568567,21809,CHRISTMAS HANGING TREE WITH BE%L&L,22,27/09/2011 18:41:00,0.83,,United Kingdom,18.26
571263,72140E,BE&ST D%A^D !C%A@ND@LE% LETT^ERS,6,2011.10.16 11:06:00,0.85,14910.0,United Kingdom,5.1
576121,22113,GREY$ HEA@RT HOT WATER BO*TTLE,9,14/11/2011 10:38:00,4.25,14530.0,United Kingdom,38.25
571221,23294,S@ET OF 6 SN!A%CK #LO%A!F BAKING^ CASES,5,10-14-2011 01:35 PM,0.83,16416.0,United Kingdom,4.1499999999999995
538349,22476,EM!PI%RE^ UNION JAC#K T%V DINN^ER TRAY,1,2010.10.12 14:59:00,11.02,,United Kingdom,11.02
543800,21912,V%INT%AGE *SNA#KES & LADDERS,1,02-13-2011 11:36 AM,3.75,17282.0,United Kingdom,3.75
548163,84828,JUNGLE POPS%ICL%ES ICE^ L@OLLY HOLDE#RS,2,2011.03.29 13:43:00,2.46,,United Kingdom,4.92
551647,23150,IVORY SWEE&THEART SOAP DI*SH,6,2011.03.05 11:59:00,2.49,13089.0,United Kingdom,14.94
556954,84970L,S*IN*GLE H*EAR%T ZINC T-LIG#HT H$O#L#DE^R,12,06-16-2011 08:38 AM,0.95,15585.0,United Kingdom,11.4
573353,22722,SE*T OF 6! SPICE TINS# P&AN$TRY D*ES@IGN!,1,10-30-2011 12:39 PM,3.95,16115.0,United Kingdom,3.95
565303,22904,CALE^NDAR PAPER CUT DESIG^N,1,02-09-2011 12:17 PM,2.95,,Unspecified,2.95
566971,23551,PAC#K O%F 12 PAISLEY PA$RK !TISSUES,24,09-16-2011 09:03 AM,0.39,12963.0,United Kingdom,9.36
574532,23145,ZINC T!-L^IGH*T HOLDER ST^AR *L*ARG*E,12,11/04/2011 14:19:00,0.95,15676.0,United Kingdom,11.4
580188,23367,SET! 12@ COLOUR P%E%N#CILS SP#ACEBO$Y,6,02-12-2011 12:02 PM,0.65,16440.0,United Kingdom,3.9
566235,82482,WO*ODEN ^P@ICT!UR%E! FR%AM%E WHITE &FI&NISH,12,2011.11.09 11:17:00,2.95,15636.0,United Kingdom,35.400000000000006
553205,23090,VINTA^G$E G&L!AS@S T-L^IGHT HO%LDER%,12,16/05/2011 08:13:00,0.83,15813.0,United Kingdom,9.96
565475,21212,PACK OF 72 RETROSPOT CAKE$ #CASES,120,05-09-2011 10:47 AM,0.42,14156.0,EIRE,50.4
537421,85049A,TR&A#DITI!ON%AL CHRI*STMAS RIBB$ONS,1,12/06/2010 15:25:00,1.25,17218.0,United Kingdom,1.25
545523,20963,APPL$E *B#ATH S&P!ONGE,1,2011.03.03 12:41:00,1.25,14524.0,United Kingdom,1.25
562888,22662,LUNCH @BAG &DOLLY #GI#RL DESIGN,10,2011.10.08 11:58:00,1.65,14388.0,United Kingdom,16.5
554820,22847,B%R*EAD !BIN DINER STYLE IVORY,2,2011.05.26 14:09:00,16.95,15622.0,United Kingdom,33.9
562789,22472,TV D$I!NNER TRAY D*OL$LY^ GIR*L@,3,08/09/2011 13:50:00,4.95,14646.0,Netherlands,14.85
570685,35961,FOLKA*RT# Z*INC* HEART CHR*IS%TMAS DE@C,3,10/11/2011 16:25:00,0.85,13208.0,United Kingdom,2.55
574249,23582,VINT*AGE DOIL^Y JUMB*O& BAG^ RED$,3,03-11-2011 01:01 PM,2.08,16347.0,United Kingdom,6.24
576098,21990,MODERN FLOR%AL STAT^IONE%RY %SET,12,11-14-2011 10:01 AM,1.25,14862.0,United Kingdom,15.0
540464,22670,FRE&N@C&H WC SIGN B@LUE METAL*,12,07-01-2011 01:17 PM,1.06,14298.0,United Kingdom,12.72
547250,22730,ALAR*M CL!OCK *BAK$E&LIKE I*V&OR@Y,1,2011.03.22 09:30:00,7.46,,United Kingdom,7.46
558475,72351A,S%E#T/6 *TURQUOISE BU^TTERFL&Y^ T-*LIGHTS,1,06-29-2011 03:58 PM,4.13,,United Kingdom,4.13
546650,21257,V%ICTO#RI@AN S$EWING BOX MEDIUM,1,15/03/2011 14:17:00,15.79,,United Kingdom,15.79
