InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ItemTotal
556829,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-06-15 10:51:00,1.65,12809.0,Portugal,19.8
555278,22768,FAMILY PHOTO FRAME CORNICE,1,2011-01-06 17:33:00,19.96,,United Kingdom,19.96
554630,15034,PAPER POCKET TRAVELING FAN,24,2011-05-25 11:34:00,0.14,13268.0,United Kingdom,3.3600000000000003
541796,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-01-21 13:55:00,1.95,14092.0,United Kingdom,19.5
560434,84251G,"GREETING CARD, OVERCROWDED POOL.",4,2011-07-18 15:56:00,0.42,,United Kingdom,1.68
578065,22960,JAM MAKING SET WITH JARS,5,2011-11-22 15:41:00,8.29,,United Kingdom,41.45
537042,21930,JUMBO STORAGE BAG SKULS,1,2010-12-05 10:45:00,1.95,13838.0,United Kingdom,1.95
552624,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3,2011-10-05 12:53:00,3.29,14505.0,United Kingdom,9.87
563432,21165,BEWARE OF THE CAT METAL SIGN,2,2011-08-16 12:12:00,1.69,16713.0,United Kingdom,3.38
579685,21136,PAINTED METAL PEARS ASSORTED,8,2011-11-30 13:46:00,1.69,15680.0,United Kingdom,13.52
552563,22120,WELCOME  WOODEN BLOCK LETTERS,12,2011-10-05 11:54:00,8.5,17597.0,United Kingdom,102.0
541696,22988,SOLDIERS EGG CUP,2,2011-02-20 18:08:00,2.46,,United Kingdom,4.92
540794,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2011-11-01 11:54:00,0.65,16034.0,United Kingdom,15.6
574839,23457,LARGE PARLOUR PICTURE FRAME,2,2011-07-11 11:40:00,4.95,15493.0,United Kingdom,9.9
541357,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,6,2011-01-17 14:40:00,1.25,14238.0,United Kingdom,7.5
581452,22191,IVORY DINER WALL CLOCK,2,2011-12-08 18:03:00,8.5,17675.0,United Kingdom,17.0
570499,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-10 09:19:00,1.65,12772.0,Portugal,19.8
554940,22412,METAL SIGN NEIGHBORHOOD WITCH,12,2011-05-27 13:49:00,2.1,12494.0,France,25.200000000000003
548714,21982,PACK OF 12 SUKI TISSUES,1,2011-04-03 15:07:00,0.29,17337.0,United Kingdom,0.29
541497,20866,BLUE ROSE FABRIC MIRROR,17,2011-01-18 15:19:00,0.83,,United Kingdom,14.11
558637,21508,VINTAGE OKID DOLLY CARD,12,2011-06-30 20:08:00,0.42,17891.0,United Kingdom,5.04
577741,22867,HAND WARMER BIRD DESIGN,12,2011-11-21 13:40:00,2.1,12921.0,United Kingdom,25.200000000000003
569545,21314,SMALL GLASS HEART TRINKET POT,5,2011-10-04 16:37:00,4.13,,United Kingdom,20.65
544356,22549,PICTURE DOMINES,12,2011-02-18 11:18:00,1.45,13904.0,United Kingdom,17.4
558111,23091,ZINC HERB GARDEN CONTAINER,1,2011-06-26 16:06:00,6.25,17114.0,United Kingdom,6.25
558637,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",12,2011-06-30 20:08:00,0.42,17891.0,United Kingdom,5.04
542255,DOT,DOTCOM,1,2011-01-26 16:43:00,246.37,,United Kingdom,246.37
538210,21743,STAR PORTABLE TABLE LIGHT,6,2010-10-12 11:44:00,2.95,14256.0,United Kingdom,17.700000000000003
544586,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-02-21 15:04:00,4.95,17338.0,United Kingdom,9.9
573496,22753,SMALL YELLOW BABUSHKA NOTEBOOK,1,2011-10-31 11:59:00,0.85,17841.0,United Kingdom,0.85
542607,21361,LOVE ELARGE WOOD LETTERS,1,2011-01-30 13:48:00,12.75,13148.0,United Kingdom,12.75
566482,21116,OWL DOORSTOP,3,2011-09-13 09:43:00,4.95,16609.0,United Kingdom,14.85
564272,16014,SMALL CHINESE STYLE SCISSOR,2000,2011-08-24 10:52:00,0.32,16308.0,United Kingdom,640.0
569520,22795,SWEETHEART RECIPE BOOK STAND,2,2011-10-04 14:32:00,6.75,17667.0,United Kingdom,13.5
C571329,23413,VINTAGE COFFEE GRINDER BOX,-12,2011-10-17 11:32:00,4.15,17706.0,United Kingdom,-49.8
546429,22356,CHARLOTTE BAG PINK POLKADOT,3,2011-03-13 15:25:00,0.85,17611.0,United Kingdom,2.55
539647,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",1,2010-12-20 16:08:00,6.75,15460.0,United Kingdom,6.75
548742,21902,"KEY FOB , FRONT  DOOR",3,2011-04-04 12:00:00,0.65,14688.0,United Kingdom,1.95
559338,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-07-07 16:30:00,4.13,,United Kingdom,4.13
576948,21136,PAINTED METAL PEARS ASSORTED,8,2011-11-17 11:45:00,1.69,14515.0,United Kingdom,13.52
578358,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-11-24 10:35:00,4.25,15482.0,United Kingdom,102.0
565901,85099C,JUM,100,2011-07-09 15:34:00,1.79,13798.0,United Kingdom,179.0
542597,22366,"DOORMAT AIRMAIL

I have removed all special characters from the input text, leaving only letters, numbers, and standard whitespace. The spacing between words has",1,2011-01-30 10:33:00,7.95,16326.0,United Kingdom,7.95
557527,85180A,RED HEARTS LIGHT CHAIN,24,2011-06-21 09:44:00,3.81,13941.0,United Kingdom,91.44
541827,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,9,2011-01-21 17:05:00,8.29,,United Kingdom,74.60999999999999
C543347,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-2,2011-07-02 12:44:00,1.25,12472.0,Germany,-2.5
563442,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-08-16 13:25:00,3.75,17637.0,United Kingdom,22.5
561794,23206,LUNCH BAG APPLE DESIGN,10,2011-07-29 13:11:00,1.65,12921.0,United Kingdom,16.5
538799,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2010-12-14 11:48:00,1.45,15039.0,United Kingdom,1.45
544803,22078,RIBBON REEL LACE DESIGN,1,2011-02-23 14:29:00,2.1,14606.0,United Kingdom,2.1
577320,22587,FEELTCRAFT HAIRBAND RED AND BLUE,12,2011-11-18 13:44:00,0.85,13880.0,United Kingdom,10.2
565316,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-09-02 12:52:00,0.55,15628.0,United Kingdom,13.2
573350,21619,4 VANILLA BOTANICAL CANDLES,12,2011-10-30 12:32:00,1.25,17725.0,United Kingdom,15.0
552456,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-09 14:40:00,0.65,13999.0,United Kingdom,10.4
543587,21498,RED RETROSPECT WRAP,25,2011-10-02 11:39:00,0.42,12561.0,Germany,10.5
552977,22128,PARTY CONES CANDY ASSORTED,12,2011-05-12 14:13:00,1.25,18221.0,United Kingdom,15.0
568910,23223,CHRISTMAS TREE HANGING SILVER,12,2011-09-29 13:39:00,0.83,16574.0,United Kingdom,9.96
566079,20679,EDWARDIAN PARASOL RED,6,2011-09-09 09:52:00,5.95,17593.0,United Kingdom,35.7
549296,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-08-04 07:37:00,8.25,14619.0,United Kingdom,16.5
576599,23188,VINTAGE  2 METER FOLDING RULER,3,2011-11-15 15:06:00,1.65,14544.0,United Kingdom,4.949999999999999
570724,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-12-10 11:22:00,2.08,12602.0,France,12.48
538877,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,58,2010-12-14 15:29:00,8.47,,United Kingdom,491.2600000000001
552253,22384,"LUNCH BAG PINK POLKA DOT

I have removed all special characters from the input text, leaving only letters",10,2011-08-05 10:20:00,1.65,14201.0,United Kingdom,16.5
576618,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,1,2011-11-15 17:00:00,5.79,,United Kingdom,5.79
559338,20979,36 PENCILS TUBE RED RETROSPOT,12,2011-07-07 16:30:00,2.46,,United Kingdom,29.52
539642,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2010-12-20 15:35:00,1.25,15867.0,United Kingdom,2.5
542386,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-27 14:35:00,2.95,17540.0,United Kingdom,17.700000000000003
553543,22674,FRENCH TOILET SIGN BLUE METAL,1,2011-05-17 15:35:00,2.46,,United Kingdom,2.46
536544,22553,PLASTERS IN TIN SKULLS,1,2010-01-12 14:32:00,3.36,,United Kingdom,3.36
569129,21934,SKULL SHOULDER BAG,2,2011-09-30 13:40:00,1.65,15034.0,United Kingdom,3.3
569406,22037,ROBOT BIRTHDAY CARD,36,2011-10-04 09:09:00,0.42,16253.0,United Kingdom,15.12
546850,22023,EMPIRE BIRTHDAY CARD,12,2011-03-17 13:20:00,0.42,13268.0,United Kingdom,5.04
543095,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-03-02 11:30:00,3.75,16814.0,United Kingdom,7.5
543770,22281,"EASTER TREE YELLOW BIRDS

I have removed all special characters from the input text, leaving only letters",2,2011-11-02 15:39:00,5.95,13875.0,United Kingdom,11.9
580115,16235,RECYCLED PENCIL WITH RABBIT ERASER,1,2011-12-01 16:22:00,0.42,,United Kingdom,0.42
538255,84987,SET OF 36 TEATIME PAPER DOILIES,12,2010-12-10 12:33:00,1.45,14911.0,EIRE,17.4
574074,21014,SWISS CHALET TREE DECORATION,2,2011-02-11 15:33:00,0.83,,United Kingdom,1.66
574726,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,2011-06-11 14:56:00,0.29,14664.0,United Kingdom,1.16
572703,23188,VINTAGE  2 METER FOLDING RULER,1,2011-10-25 14:35:00,1.65,16110.0,United Kingdom,1.65
564754,21811,CHRISTMAS HANGING HEART WITH BELL,1,2011-08-30 10:29:00,2.46,,United Kingdom,2.46
547703,22991,GIRAFFE WOODEN RULER,12,2011-03-24 17:10:00,1.95,12540.0,Spain,23.4
567311,84050,PINK HEART SHAPE EGG FRYING PAN,24,2011-09-19 13:45:00,1.65,13777.0,United Kingdom,39.6
541258,22795,SWEETHEART RECIPE BOOK STAND,3,2011-01-16 15:30:00,6.75,13634.0,United Kingdom,20.25
548006,20728,LUNCH BAG CARS BLUE,10,2011-03-29 10:50:00,1.65,18226.0,United Kingdom,16.5
542999,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-02-02 12:16:00,2.08,,United Kingdom,2.08
547042,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-03-20 11:00:00,2.46,,United Kingdom,4.92
544930,22185,"SLATE TILE NATURAL HANGING
",4,2011-02-24 18:26:00,1.65,17472.0,United Kingdom,6.6
556578,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,24,2011-06-13 14:13:00,1.25,12472.0,Germany,30.0
536544,21080,SET/20 RED RETROSPOT PAPER NAPKINS,1,2010-01-12 14:32:00,1.66,,United Kingdom,1.66
551270,22037,ROBOT BIRTHDAY CARD,12,2011-04-27 12:35:00,0.42,15891.0,United Kingdom,5.04
571061,23158,"SET OF 5 LUCKY CAT MAGNETS

I removed all special characters from the input text, leaving only letters",1,2011-10-13 14:33:00,4.13,,United Kingdom,4.13
545667,21507,"ELEPHANT, BIRTHDAY CARD,",1,2011-03-04 16:07:00,0.83,,United Kingdom,0.83
546963,84692,BOX OF 24 COCKTAIL PARASOLS,50,2011-03-18 11:39:00,0.42,16779.0,United Kingdom,21.0
575176,22991,GIRAFFE WOODEN RULER,1,2011-08-11 18:29:00,4.13,,United Kingdom,4.13
573027,23203,JUM,40,2011-10-27 13:26:00,2.08,18225.0,United Kingdom,83.2
568135,22701,PINK DOG BOWL,1,2011-09-23 17:04:00,2.46,,United Kingdom,2.46
537391,21558,SKULL LUNCH BOX WITH CUTLERY,6,2010-06-12 13:53:00,2.55,16550.0,United Kingdom,15.3
541851,22694,WICKER STAR,1,2011-01-23 14:20:00,2.1,17841.0,United Kingdom,2.1
556459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-06 17:25:00,5.79,,United Kingdom,5.79
559338,84876B,GREEN HEART COMPACT MIRROR,1,2011-07-07 16:30:00,2.46,,United Kingdom,2.46
541422,22301,COFFEE MUG CAT + BIRD DESIGN,2,2011-01-17 17:48:00,4.96,,United Kingdom,9.92
559951,23066,SMALL DECO JEWELLERY STAND,4,2011-07-14 10:52:00,8.25,14847.0,United Kingdom,33.0
546005,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-08-03 15:17:00,3.75,14426.0,United Kingdom,15.0
558900,85123A,WHITE HANGING HEART T$ LIGHT HOL DER,2,2011-04-07 16:06:00,2.95,15349.0,United Kingdom,5.9
576054,22727,ALARM CLOCK BAKELIKE RED,1,2011-11-13 14:55:00,3.75,15787.0,United Kingdom,3.75
570872,22081,RIBBON REEL FLORA  FAUNA,1,2011-12-10 16:40:00,3.29,,United Kingdom,3.29
541696,20996,JAZZ HEARTS ADDRESS BOOK,1,2011-01-20 18:08:00,0.83,,United Kingdom,0.83
579677,23454,SET OF 3 MINI HANGING PORTAITS,12,2011-11-30 13:14:00,4.15,13255.0,United Kingdom,49.8
567901,51014C,"FEATHER PEN,COAL BLACK",3,2011-09-22 16:28:00,0.83,,United Kingdom,2.49
540187,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-01 13:53:00,12.75,15358.0,United Kingdom,12.75
539647,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,2010-12-20 16:08:00,4.25,15460.0,United Kingdom,4.25
574832,23189,SET OF 12 FORK CANDLES,48,2011-07-11 11:29:00,2.49,17183.0,United Kingdom,119.52
551862,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2011-05-04 16:07:00,1.25,17384.0,United Kingdom,7.5
574326,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2011-04-11 08:29:00,0.42,14913.0,United Kingdom,6.72
537764,22147,FELT CRAFT BUTTERFLY HEARTS,1,2010-08-12 12:06:00,1.45,16893.0,United Kingdom,1.45
543193,22727,ALARM CLOCK BAKELITE RESEARCH,4,2011-02-04 12:18:00,3.75,13725.0,United Kingdom,15.0
546791,21238,RED RETROSPOT CUP,16,2011-03-17 10:38:00,0.85,17716.0,United Kingdom,13.6
555276,21454,PAINTED PINK RABBIT,1,2011-01-06 17:28:00,0.83,,United Kingdom,0.83
544661,22467,GUMBALL COAT RACK,6,2011-02-22 13:59:00,2.55,15303.0,United Kingdom,15.3
577768,23521,CAT AND BIR,2,2011-11-21 15:18:00,5.79,,United Kingdom,11.58
553315,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,2011-05-16 12:03:00,2.55,16705.0,United Kingdom,81.6
579777,22190,LOCAL CAFE MUG,2,2011-11-30 15:13:00,2.46,,United Kingdom,4.92
554098,23161,REGENCY CAKE FORK,6,2011-05-22 13:01:00,1.25,14769.0,United Kingdom,7.5
558812,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,2011-07-04 11:35:00,15.95,16265.0,United Kingdom,63.8
564190,21430,SET 3 RED,4,2011-08-23 16:01:00,3.75,16143.0,United Kingdom,15.0
544684,22023,EMPIRE BIRTHDAY CARD,3,2011-02-22 16:32:00,0.83,,United Kingdom,2.49
560286,21165,BEWARE OF THE CAT METAL SIGN,48,2011-07-18 09:38:00,1.45,14062.0,United Kingdom,69.6
574670,20675,BLUE POLKADOT BOWL,1,2011-11-06 12:20:00,1.25,12838.0,United Kingdom,1.25
577358,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,2011-11-18 15:59:00,2.46,,United Kingdom,2.46
561511,22269,EGG CUP NATURAL CHICKEN,16,2011-07-27 15:02:00,0.39,15624.0,United Kingdom,6.24
540647,22795,SWEETHEART,2,2011-10-01 14:57:00,6.75,17406.0,United Kingdom,13.5
544569,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-02-21 12:58:00,2.1,16980.0,United Kingdom,12.6
577549,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-11-20 15:00:00,1.25,17841.0,United Kingdom,1.25
571099,16161U,WRAP SUKI AND FRIENDS,50,2011-10-13 15:43:00,0.42,13911.0,United Kingdom,21.0
563718,21931,JUMBO STORAGE BAG SUKI,20,2011-08-18 16:18:00,2.08,15144.0,United Kingdom,41.6
573300,22556,PLASTERS IN TIN CIRCUS PARADE,1,2011-10-28 16:10:00,1.65,16049.0,United Kingdom,1.65
567183,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-18 15:32:00,4.25,14769.0,United Kingdom,4.25
559699,22972,CHILDREN'S SPACEBOY MUG,12,2011-07-12 08:52:00,1.65,12682.0,France,19.8
569898,21935,SUKI  SHOULDER BAG,11,2011-06-10 16:08:00,1.63,,United Kingdom,17.93
581219,23357,HOT AND WATER BOTTLE SEX BOMB,2,2011-12-08 09:28:00,10.79,,United Kingdom,21.58
541849,22467,"GUMBALL COAT RACK

I have removed all special characters from the input text, leaving only letters, numbers, and standard whites",1,2011-01-23 13:34:00,2.55,13230.0,United Kingdom,2.55
559538,82552,WASHROOM METAL SIGN,2,2011-10-07 12:25:00,1.45,16880.0,United Kingdom,2.9
578067,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-11-22 15:43:00,1.25,,United Kingdom,2.5
576329,82567,AIRLINE LOUNGE METAL SIGN,2,2011-11-14 15:22:00,1.63,,United Kingdom,3.26
558328,22983,CARD BILLBOARD FONT,12,2011-06-28 12:09:00,0.42,15146.0,United Kingdom,5.04
541488,22467,GUMBALL COAT RACK,18,2011-01-18 13:34:00,2.1,15061.0,United Kingdom,37.8
580115,23354,6 GIFT TAGS 50'S CHRISTMAS,1,2011-12-01 16:22:00,1.63,,United Kingdom,1.63
550184,22438,BALLOON ART MAKE YOUR OWN FLOWERS,2,2011-04-14 18:02:00,1.95,17601.0,United Kingdom,3.9
538524,22811,SET OF 6 T-LIGHTS CACTI,1,2010-12-13 09:35:00,5.91,,United Kingdom,5.91
550638,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-04-19 15:44:00,19.96,,United Kingdom,19.96
540238,21112,"SWISS ROLL TOWEL, PINK  SPOTS",2,2011-05-01 14:44:00,2.51,,United Kingdom,5.02
559514,21094,SET/6 RED SPOTTY PAPER PLATES,1,2011-07-08 15:57:00,2.46,,United Kingdom,2.46
547042,22727,ALARM CLOCK BAKELITE RED,1,2011-03-20 11:00:00,7.46,,United Kingdom,7.46
566787,21424,WOOD LAND STOREAGE BOX LARGE,2,2011-09-15 10:31:00,6.63,,United Kingdom,13.26
544355,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,2011-02-18 10:53:00,3.25,12714.0,France,19.5
575930,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-11-11 17:58:00,3.29,,United Kingdom,3.29
559938,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-07-14 10:15:00,2.95,17315.0,United Kingdom,8.850000000000001
566612,23312,VINTAGE CHRISTMAS GIFT SACK,6,2011-09-13 17:16:00,4.15,16229.0,United Kingdom,24.9
575198,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-11-09 09:47:00,2.95,12921.0,United Kingdom,35.400000000000006
565672,21116,OWL DOORSTOP,3,2011-06-09 09:34:00,4.95,17700.0,United Kingdom,14.85
557278,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,12,2011-06-19 12:08:00,2.1,13089.0,United Kingdom,25.200000000000003
566949,23089,GLASS BON BON JAR,1,2011-09-15 16:32:00,3.29,,United Kingdom,3.29
577503,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2,2011-11-20 12:34:00,4.15,18110.0,United Kingdom,8.3
575960,23126,DOLLCRAFT GIRL AMELIE KIT,1,2011-11-13 12:28:00,4.95,15429.0,United Kingdom,4.95
578289,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2011-11-23 14:07:00,2.25,17841.0,United Kingdom,2.25
566190,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,11,2011-09-09 13:20:00,0.42,12748.0,United Kingdom,4.62
575875,21813,GARLAND WITH STARS AND BELLS,3,2011-11-11 13:06:00,3.29,,United Kingdom,9.87
561513,23289,DOLLY GIRL CHILDRENS BOWL,1,2011-07-27 15:12:00,2.46,,United Kingdom,2.46
551056,22386,JUMBO BAG PINK POLKADOT,1,2011-04-26 11:51:00,2.08,16442.0,United Kingdom,2.08
552039,22804,CANDLEHOLDER PINK HANGING HEART,32,2011-05-06 08:10:00,2.55,13081.0,United Kingdom,81.6
541422,85087,CANDY SPOT CUSHI ON COVER,2,2011-01-17 17:48:00,3.29,,United Kingdom,6.58
560650,79321,CHILLI LIGHTS,6,2011-07-20 11:38:00,5.75,15529.0,United Kingdom,34.5
553485,84600,NEW BAROQUE JEWELRY BOX,1,2011-05-17 12:25:00,7.95,13208.0,United Kingdom,7.95
572735,22357,KINGS CHOICE BISCUIT TIN,4,2011-10-25 15:36:00,4.25,15630.0,United Kingdom,17.0
557627,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2011-06-21 14:30:00,0.85,12583.0,France,10.2
579167,23242,TREASURE TIN BUFFALO BILL,6,2011-11-28 14:06:00,2.08,16800.0,United Kingdom,12.48
555644,23104,IVORY PANTRY HANGING LAMP,1,2011-06-06 13:24:00,12.5,16520.0,United Kingdom,12.5
569695,23344,JUMBO BAG 50S CHRISTMAS,20,2011-10-05 15:35:00,2.08,16843.0,United Kingdom,41.6
563248,22613,PACK OF 20 SPACEBOY NAPKINS,2,2011-08-15 11:30:00,0.85,14702.0,United Kingdom,1.7
540999,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,2011-01-13 10:08:00,0.42,13694.0,United Kingdom,20.16
574856,22179,"SET 10 LIGHTS NIGHT OWL

I removed all special characters from the input text, leaving only letters, numbers,",1,2011-07-11 12:06:00,13.29,,United Kingdom,13.29
562277,82494L,WOODEN FRAME ANTIQUE WHITE,3,2011-08-04 10:24:00,2.95,17315.0,United Kingdom,8.850000000000001
539736,22197,SMALL POPCORN HOLDER,8,2010-12-21 15:18:00,1.66,,United Kingdom,13.28
540848,21985,PACK OF 12 HEARTS DESIGN TISSUES,1,2011-12-01 09:26:00,0.85,,United Kingdom,0.85
567618,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-09-21 12:26:00,1.95,12721.0,France,15.6
577485,22142,CHRISTMAS CRAFT WHITE FAIRY,3,2011-11-20 11:56:00,1.45,16360.0,United Kingdom,4.35
568567,21809,CHRISTMAS HANGING TREE WITH BELL,22,2011-09-27 18:41:00,0.83,,United Kingdom,18.26
571263,72140E,BEST DADE Candleters,6,2011-10-16 11:06:00,0.85,14910.0,United Kingdom,5.1
576121,22113,GREY HEART HOT WATER BOTTLE,9,2011-11-14 10:38:00,4.25,14530.0,United Kingdom,38.25
571221,23294,SET OF 6 SNACK LOAF BAKING CASES,5,2011-10-14 13:35:00,0.83,16416.0,United Kingdom,4.15
538349,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2010-10-12 14:59:00,11.02,,United Kingdom,11.02
543800,21912,VINTAGE SNAKES  LADDERS,1,2011-02-13 11:36:00,3.75,17282.0,United Kingdom,3.75
548163,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,2,2011-03-29 13:43:00,2.46,,United Kingdom,4.92
551647,23150,IVORY SWEETHEART SOAP DISH,6,2011-03-05 11:59:00,2.49,13089.0,United Kingdom,14.94
556954,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-06-16 08:38:00,0.95,15585.0,United Kingdom,11.4
573353,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-10-30 12:39:00,3.95,16115.0,United Kingdom,3.95
565303,22904,"CALENDAR PAPER CUT DESIGN

I have removed all special characters from the input text, leaving only letters, numbers,",1,2011-09-02 12:17:00,2.95,,Unspecified,2.95
566971,23551,PACK OF 12 PAISLEY PARK TISSUES,24,2011-09-16 09:03:00,0.39,12963.0,United Kingdom,9.36
574532,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-04-11 14:19:00,0.95,15676.0,United Kingdom,11.4
580188,23367,SET 12 COLOUR PENCILS SPACEBOY,6,2011-12-02 12:02:00,0.65,16440.0,United Kingdom,3.9
566235,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-11-09 11:17:00,2.95,15636.0,United Kingdom,35.400000000000006
553205,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-05-16 08:13:00,0.83,15813.0,United Kingdom,9.96
565475,21212,PACK OF 72 RETROSPOT CAKES CASES,120,2011-09-05 10:47:00,0.42,14156.0,EIRE,50.4
537421,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2010-12-06 15:25:00,1.25,17218.0,United Kingdom,1.25
545523,20963,APPL E BATH SPONGE,1,2011-03-03 12:41:00,1.25,14524.0,United Kingdom,1.25
562888,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-10-08 11:58:00,1.65,14388.0,United Kingdom,16.5
554820,22847,BREAD BIN DINER STYLE IVORY,2,2011-05-26 14:09:00,16.95,15622.0,United Kingdom,33.9
562789,22472,TV D,3,2011-09-08 13:50:00,4.95,14646.0,Netherlands,14.85
570685,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2011-11-10 16:25:00,0.85,13208.0,United Kingdom,2.55
574249,23582,VINTAGE DOILY JUMBO BAG RED,3,2011-11-03 13:01:00,2.08,16347.0,United Kingdom,6.24
576098,21990,MODERN FLORAL STATIONERY SET,12,2011-11-14 10:01:00,1.25,14862.0,United Kingdom,15.0
540464,22670,FRENCH WC SIGN BLUE METAL,12,2011-01-07 13:17:00,1.06,14298.0,United Kingdom,12.72
547250,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-03-22 09:30:00,7.46,,United Kingdom,7.46
558475,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-06-29 15:58:00,4.13,,United Kingdom,4.13
546650,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-03-15 14:17:00,15.79,,United Kingdom,15.79
536412,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-01 11:49:00,1.25,17920.0,United Kingdom,15.0
550015,23126,DOLLCRAFT GIRL AMELIE KIT,4,2011-04-14 10:54:00,4.95,17735.0,United Kingdom,19.8
550836,22760,"TRAY, BREAKFAST IN BED",1,2011-04-21 10:55:00,12.75,14759.0,United Kingdom,12.75
C545531,22180,"RETROSPOT LAMP

I have removed all special characters from the input text, leaving only letters, numbers, and standard whitespace. The sp",-1,2011-03-03 13:45:00,9.95,17675.0,United Kingdom,-9.95
561513,17084N,FAIRY DREAMS IN,1,2011-07-27 15:12:00,0.42,,United Kingdom,0.42
563213,23296,SET OF 6 TEA TIME BAKING CASES,4,2011-08-14 12:55:00,1.25,16115.0,United Kingdom,5.0
566571,21931,JUMBO STORAGE BAG SUKI,10,2011-09-13 12:49:00,2.08,17037.0,United Kingdom,20.8
541969,21749,LARGE RED RETROSPOT WINDMILL,2,2011-01-24 13:46:00,4.13,,United Kingdom,8.26
563638,22406,MONEY BOX KINGS CHOICE DESIGN,6,2011-08-18 10:36:00,1.25,15311.0,United Kingdom,7.5
548312,22283,6 EGG HOUSE,1,2011-03-30 12:12:00,7.95,16059.0,United Kingdom,7.95
543038,22746,POPPYS PLAYHOUSE LIVINGROOM,6,2011-02-02 16:15:00,2.1,14735.0,United Kingdom,12.6
541510,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-01-18 16:39:00,2.1,14428.0,United Kingdom,2.1
578068,23196,RETIRO SLATEAVES MAGNETIC NOTEPad,2,2011-11-22 15:45:00,1.45,14505.0,United Kingdom,2.9
